period_quarter,employee_id,employee_type,tenure_years,role_category,bureau_office,prior_cio_changes_experienced,cloud_migration_phase,legacy_systems_in_bureau,systems_migrated_in_bureau,it_om_budget_ratio_pct,security_incidents_quarter,employee_engagement_score,leadership_confidence_score,change_readiness_index,cultural_sentiment_score,change_resistance_index,digital_training_hours_quarter,innovation_ideas_submitted,participated_in_scrum,participated_feedback_session,is_change_agent,intrapreneur_assigned,quick_wins_experienced_count,digital_tool_adoption_score,collaboration_cross_bureau_index,communication_effectiveness_score,feedback_frequency_score,telework_adoption_score,blog_engagement_score,twitter_following_cio,transparency_perception_score,security_posture_score,years_since_last_training
2015-Q4,FCC_E040,federal_employee,20.0,field_operations,Media_Bureau,3,migration,7,2,50.2,2,6.35,8.28,5.69,8.03,4.8,7,1,0,0,0,0,3,6.7,5.2,6.98,5.3,7.08,5.62,0,5.23,6.2,0.32
2015-Q4,FCC_E041,federal_employee,14.2,IT_staff,Office_of_Economics_Analytics,2,migration,7,4,50.2,2,7.67,7.37,7.24,8.76,3.41,1,1,1,0,0,1,1,6.11,7.18,5.69,2.72,5.51,5.45,1,6.1,5.82,0.08
2015-Q4,FCC_E042,federal_employee,12.9,administrative,Wireless_Telecommunications,3,migration,9,6,50.2,2,6.18,8.6,6.09,8.5,4.04,1,1,0,0,0,1,4,3.8,7.54,6.05,5.98,5.18,3.6,0,8.39,6.36,0.18
2015-Q4,FCC_E043,federal_employee,18.5,program_staff,Office_of_Communications,8,migration,10,6,50.2,2,6.84,7.46,6.35,7.59,3.94,3,2,0,1,0,0,2,5.08,3.89,6.9,5.72,7.47,6.37,0,5.91,4.31,0.47
2015-Q4,FCC_E044,contractor,21.8,administrative,Office_of_Media_Relations,5,migration,12,2,50.2,2,6.46,8.78,5.28,8.09,5.55,4,0,0,1,0,0,2,3.81,6.53,5.99,5.69,6.66,5.49,0,6.25,6.97,0.77
2015-Q4,FCC_E045,federal_employee,17.0,IT_staff,Office_of_Strategic_Planning,0,migration,11,4,50.2,2,7.69,8.13,8.95,9.35,1.69,6,1,0,0,0,0,1,6.98,4.61,6.37,5.98,6.44,6.34,1,7.13,6.66,0.12
2015-Q4,FCC_E046,contractor,17.6,field_operations,Public_Safety,2,migration,10,6,50.2,2,7.09,7.29,6.85,6.69,4.53,4,0,0,1,0,0,3,5.46,7.0,4.54,5.73,5.45,7.17,1,6.83,6.03,0.06
2015-Q4,FCC_E047,federal_employee,23.7,program_staff,Public_Safety,5,migration,8,3,50.2,2,5.98,7.55,5.02,8.95,5.01,6,0,0,0,0,0,3,4.0,6.47,8.58,5.73,6.55,5.42,0,6.41,7.51,0.02
2015-Q4,FCC_E048,federal_employee,16.6,policy_analyst,Office_of_Workplace_Diversity,4,migration,11,3,50.2,2,5.93,5.85,6.06,8.0,5.01,4,1,0,0,0,0,3,7.43,4.93,7.8,8.01,7.86,6.67,1,7.19,5.27,0.55
2015-Q4,FCC_E049,federal_employee,13.6,IT_staff,Office_of_General_Counsel,5,migration,7,6,50.2,2,7.17,7.05,6.9,7.35,3.79,6,1,1,0,0,0,2,9.65,5.69,7.26,5.0,5.48,5.32,1,7.59,8.14,0.35
2015-Q4,FCC_E050,federal_employee,19.5,program_staff,Wireline_Competition,9,migration,10,3,50.2,2,5.65,7.06,5.94,7.37,4.52,6,6,0,1,0,0,2,4.68,5.3,6.26,5.76,6.49,6.05,1,6.93,5.6,0.02
2015-Q4,FCC_E051,contractor,14.7,IT_staff,Wireless_Telecommunications,6,migration,11,4,50.2,2,7.93,8.69,7.26,8.77,3.72,4,1,0,0,0,0,3,6.26,5.07,5.21,6.17,5.49,7.96,1,6.63,7.95,0.14
2015-Q4,FCC_E052,contractor,14.2,policy_analyst,Office_of_Chief_Information_Officer,3,migration,6,5,50.2,2,6.66,5.94,6.67,7.53,4.73,7,6,1,0,0,0,1,4.99,5.38,8.84,5.13,8.14,4.86,1,8.2,6.46,0.33
2015-Q4,FCC_E053,contractor,22.4,policy_analyst,Wireless_Telecommunications,7,migration,11,7,50.2,2,5.93,6.13,5.11,7.52,6.74,6,2,0,1,1,0,3,5.03,7.0,7.54,5.59,6.62,6.38,0,8.38,7.16,0.62
2015-Q4,FCC_E054,contractor,14.5,program_staff,Enforcement_Bureau,8,migration,11,2,50.2,2,5.14,7.23,5.48,7.44,5.53,2,4,1,0,1,0,2,7.02,5.64,7.78,5.67,7.17,4.91,0,4.57,6.17,0.19
2015-Q4,FCC_E055,federal_employee,1.0,field_operations,Office_of_Communications,1,migration,12,3,50.2,2,3.94,6.68,3.64,8.05,6.66,8,2,1,1,1,0,4,5.08,5.37,4.03,7.91,7.12,5.18,0,6.33,5.83,1.09
2016-Q1,FCC_E001,federal_employee,9.4,program_staff,Office_of_Communications,1,optimization,6,4,45.2,1,7.3,7.91,5.33,8.03,5.4,5,1,1,0,1,0,2,8.62,8.48,4.79,8.56,5.56,4.89,1,6.7,5.87,0.56
2016-Q1,FCC_E002,contractor,8.1,IT_staff,Office_of_Economics_Analytics,6,optimization,6,6,45.2,1,8.0,6.55,6.16,8.93,4.16,5,1,0,1,1,1,5,8.04,4.1,6.44,8.16,6.29,4.48,1,7.74,6.44,0.03
2016-Q1,FCC_E003,contractor,19.9,program_staff,Wireline_Competition,8,optimization,5,5,45.2,1,5.68,6.93,6.47,7.75,4.92,5,0,0,1,0,0,2,5.13,5.48,8.4,4.91,7.02,5.38,1,6.06,6.55,0.22
2016-Q1,FCC_E004,federal_employee,12.3,policy_analyst,Wireless_Telecommunications,5,optimization,5,5,45.2,1,7.17,7.47,6.34,8.54,5.04,6,0,1,1,0,0,3,7.57,6.9,6.1,5.07,6.23,4.11,0,7.73,6.9,0.78
2016-Q1,FCC_E005,federal_employee,7.4,program_staff,Office_of_Communications,7,optimization,5,5,45.2,1,7.05,6.86,5.46,6.96,4.76,4,0,0,0,0,0,2,6.94,5.07,5.42,5.71,6.98,8.36,1,7.63,6.07,0.03
2016-Q1,FCC_E006,federal_employee,10.2,administrative,Office_of_Media_Relations,7,optimization,5,5,45.2,1,5.21,6.47,5.2,4.62,5.5,5,2,0,1,0,0,2,7.08,7.72,5.48,4.18,7.02,5.23,0,8.34,6.41,0.49
2016-Q1,FCC_E007,federal_employee,8.7,field_operations,Enforcement_Bureau,7,optimization,5,5,45.2,1,3.51,6.46,6.13,7.83,4.67,5,2,0,1,0,0,3,6.41,6.35,7.62,6.86,5.27,4.81,1,6.18,5.8,0.46
2016-Q1,FCC_E008,contractor,16.7,program_staff,Enforcement_Bureau,2,optimization,5,5,45.2,1,7.32,8.91,7.99,6.77,2.83,4,0,1,0,0,0,3,5.96,6.61,6.11,6.76,5.6,5.59,0,8.5,7.34,0.32
2016-Q1,FCC_E009,federal_employee,19.0,policy_analyst,Office_of_Managing_Director,3,optimization,5,5,45.2,1,6.46,7.99,6.82,8.36,4.78,1,1,1,1,0,0,3,5.65,6.31,7.39,6.71,5.57,5.16,1,6.55,6.76,0.46
2016-Q1,FCC_E010,contractor,20.4,policy_analyst,Office_of_Managing_Director,2,optimization,5,5,45.2,1,8.35,6.5,4.96,7.56,5.93,2,0,1,1,0,0,1,6.93,5.56,6.24,6.63,6.9,7.66,1,7.31,9.23,0.01
2016-Q1,FCC_E011,federal_employee,20.9,program_staff,Media_Bureau,3,optimization,5,5,45.2,1,7.0,6.94,5.28,9.26,6.11,8,1,1,0,0,1,2,6.15,4.11,7.46,5.88,5.96,7.3,1,7.35,4.78,0.33
2016-Q1,FCC_E012,contractor,19.8,administrative,Office_of_Communications,2,optimization,6,6,45.2,1,6.08,7.58,7.58,7.16,3.48,4,1,1,1,0,1,3,6.84,6.72,6.53,6.68,7.09,5.92,0,7.1,7.79,0.36
2016-Q1,FCC_E013,contractor,15.0,program_staff,Office_of_Communications,7,optimization,6,6,45.2,1,9.17,7.59,5.53,7.23,5.55,6,1,0,1,0,0,2,4.73,7.28,7.12,8.21,4.34,8.84,0,6.35,6.87,1.25
2016-Q1,FCC_E014,federal_employee,11.8,program_staff,Media_Bureau,2,optimization,6,6,45.2,1,7.73,6.71,5.32,7.63,4.96,9,0,1,1,0,0,4,5.89,6.62,4.26,4.61,9.14,6.73,1,8.39,6.45,0.77
2016-Q1,FCC_E015,federal_employee,6.5,IT_staff,Wireless_Telecommunications,3,optimization,5,5,45.2,1,7.68,7.71,8.17,9.58,2.64,5,0,1,0,0,0,3,6.2,9.04,5.31,5.45,8.02,5.48,0,7.29,3.58,0.67
2016-Q1,FCC_E016,federal_employee,22.1,administrative,Office_of_Legislative_Affairs,2,optimization,5,4,45.2,1,6.1,7.21,7.1,9.52,3.59,3,2,0,0,0,0,1,5.32,7.72,7.33,5.99,5.56,6.49,0,7.35,5.01,0.21
2016-Q1,FCC_E017,federal_employee,14.4,administrative,Office_of_Economics_Analytics,4,optimization,5,5,45.2,1,6.28,7.73,7.31,8.3,3.22,4,0,0,0,0,1,3,7.04,5.54,6.47,5.39,7.95,6.0,0,8.87,7.65,0.48
2016-Q1,FCC_E018,federal_employee,13.0,IT_staff,Office_of_General_Counsel,6,optimization,6,6,45.2,1,6.95,7.02,6.49,7.8,4.4,2,0,0,1,0,0,3,7.64,5.8,8.18,5.93,6.38,4.49,1,8.06,7.18,0.44
2016-Q1,FCC_E019,federal_employee,22.6,program_staff,International_Bureau,1,optimization,5,5,45.2,1,6.88,7.9,6.38,9.07,3.96,12,1,1,0,1,1,2,6.04,6.68,6.75,7.36,7.11,4.56,0,8.91,7.8,0.12
2016-Q1,FCC_E020,federal_employee,10.1,policy_analyst,Public_Safety,1,optimization,5,5,45.2,1,6.71,7.92,7.58,9.49,4.62,8,0,1,1,0,0,1,7.57,6.55,6.68,6.7,7.04,5.12,0,7.81,6.73,1.42
2016-Q1,FCC_E021,federal_employee,20.5,program_staff,Office_of_General_Counsel,3,optimization,5,5,45.2,1,7.93,7.67,6.27,7.73,3.96,10,2,1,0,1,0,5,5.64,4.83,5.8,5.85,8.85,4.97,0,5.91,7.85,1.37
2016-Q1,FCC_E022,federal_employee,17.3,IT_staff,Media_Bureau,3,optimization,6,4,45.2,1,7.41,8.09,8.06,7.6,2.92,2,0,1,0,1,0,3,7.85,6.18,5.67,6.89,8.19,7.64,0,8.0,6.47,0.18
2016-Q1,FCC_E023,federal_employee,9.3,administrative,Office_of_Communications,4,optimization,5,5,45.2,1,6.94,8.33,4.3,7.4,5.91,5,0,0,1,0,0,3,7.31,6.36,5.74,5.32,4.82,6.62,0,6.62,7.12,0.21
2016-Q1,FCC_E024,federal_employee,15.0,policy_analyst,Media_Bureau,5,optimization,6,6,45.2,1,6.37,8.22,7.1,8.96,3.72,9,1,0,1,0,0,3,7.25,5.63,9.36,6.95,6.48,5.39,1,9.62,8.28,0.37
2016-Q1,FCC_E025,federal_employee,21.3,program_staff,Administrative_Operations,2,optimization,6,6,45.2,1,6.93,8.02,5.2,9.87,5.26,6,2,0,1,1,0,2,9.24,6.68,6.75,7.31,8.15,6.98,1,6.0,5.86,0.22
2016-Q1,FCC_E026,contractor,20.0,field_operations,Office_of_Strategic_Planning,8,optimization,5,5,45.2,1,6.75,7.97,4.85,6.85,5.84,5,2,1,1,0,0,3,7.34,6.77,7.1,7.45,6.95,6.59,0,8.6,8.02,0.05
2016-Q1,FCC_E027,federal_employee,24.5,field_operations,Administrative_Operations,3,optimization,5,4,45.2,1,7.45,7.61,5.95,8.27,4.65,7,0,1,1,0,0,2,4.37,6.19,7.26,7.84,6.23,5.78,0,8.23,5.15,0.04
2016-Q1,FCC_E028,federal_employee,17.5,program_staff,Wireline_Competition,1,optimization,6,6,45.2,1,8.0,6.95,6.64,9.5,4.88,3,0,1,1,0,0,3,6.35,8.15,6.33,5.89,7.71,7.53,0,6.62,4.72,0.3
2016-Q1,FCC_E029,federal_employee,35.7,field_operations,Media_Bureau,2,optimization,5,5,45.2,1,8.04,9.42,6.11,9.04,5.44,10,1,0,1,0,0,3,5.03,5.9,5.71,6.5,6.11,5.64,1,6.55,7.41,0.15
2016-Q1,FCC_E030,federal_employee,10.0,program_staff,Office_of_Communications,2,optimization,7,4,45.2,1,5.11,7.49,5.59,8.95,5.68,5,3,0,0,0,1,4,5.88,4.66,7.63,5.92,6.92,5.34,1,7.88,6.06,0.04
2016-Q1,FCC_E031,federal_employee,13.1,administrative,Office_of_Managing_Director,4,optimization,5,5,45.2,1,4.76,8.23,5.17,7.46,5.65,8,0,1,1,1,0,4,6.37,8.35,5.97,5.7,8.15,7.11,1,6.91,6.43,0.24
2016-Q1,FCC_E032,federal_employee,15.1,administrative,International_Bureau,6,optimization,6,6,45.2,1,6.44,8.05,6.15,6.81,4.27,4,0,1,1,0,0,2,7.6,5.89,7.03,2.5,7.73,4.72,0,8.07,5.11,0.12
2016-Q1,FCC_E033,federal_employee,7.0,administrative,Wireless_Telecommunications,7,optimization,6,6,45.2,1,5.83,6.08,5.66,6.85,5.05,5,2,0,0,0,0,1,8.89,6.63,6.67,7.46,5.9,6.48,0,6.93,8.38,0.5
2016-Q1,FCC_E034,contractor,21.2,IT_staff,International_Bureau,6,optimization,6,6,45.2,1,7.8,7.93,6.75,8.32,4.4,1,1,1,1,0,1,3,8.82,6.22,6.02,6.29,5.7,6.27,0,4.38,6.71,0.01
2016-Q1,FCC_E035,contractor,20.5,field_operations,Wireless_Telecommunications,2,optimization,6,3,45.2,1,7.85,8.54,4.89,10.0,6.92,5,1,0,1,0,0,3,8.02,5.41,7.5,7.06,7.04,5.31,1,6.39,6.09,0.61
2016-Q1,FCC_E036,contractor,16.1,program_staff,Office_of_Strategic_Planning,5,optimization,5,4,45.2,1,7.03,7.0,5.78,8.01,6.02,5,1,0,1,0,0,2,8.3,7.98,5.26,6.63,8.24,6.32,0,7.83,7.96,0.05
2016-Q1,FCC_E037,federal_employee,12.3,IT_staff,Office_of_Communications,5,optimization,6,6,45.2,1,6.68,8.41,8.71,9.3,1.46,3,0,0,1,0,0,3,8.59,5.11,7.25,6.56,6.47,6.69,0,6.04,5.38,0.63
2016-Q1,FCC_E038,federal_employee,6.5,IT_staff,Office_of_General_Counsel,4,optimization,6,5,45.2,1,8.05,8.18,6.83,9.34,4.35,5,1,0,1,1,0,3,6.33,6.12,9.0,5.67,7.44,8.74,1,6.63,6.2,0.16
2016-Q1,FCC_E039,contractor,12.1,administrative,Consumer_Governmental_Affairs,4,optimization,5,5,45.2,1,7.88,7.75,4.82,9.1,6.33,8,2,1,1,1,1,2,7.27,7.18,5.51,5.85,8.32,8.63,1,7.44,8.23,0.35
2016-Q1,FCC_E040,federal_employee,20.0,field_operations,Media_Bureau,3,optimization,5,4,45.2,1,7.68,7.12,6.61,8.09,4.29,14,4,0,1,1,0,4,5.7,6.7,5.8,7.16,5.19,6.77,0,7.18,6.46,0.23
2016-Q1,FCC_E041,federal_employee,14.2,IT_staff,Office_of_Economics_Analytics,2,optimization,5,4,45.2,1,9.34,7.91,7.1,10.0,3.77,4,3,1,0,0,0,3,8.12,6.57,6.7,5.53,9.37,7.29,0,5.89,5.9,1.3
2016-Q1,FCC_E042,federal_employee,12.9,administrative,Wireless_Telecommunications,3,optimization,5,5,45.2,1,5.55,8.68,5.89,9.47,5.89,2,0,1,1,1,0,3,6.23,6.3,6.2,6.79,7.2,7.57,0,8.47,6.64,0.31
2016-Q1,FCC_E043,federal_employee,18.5,program_staff,Office_of_Communications,8,optimization,5,4,45.2,1,5.82,7.12,5.39,6.87,5.75,7,2,0,1,0,0,3,4.72,6.49,5.37,6.89,4.27,8.8,0,6.66,7.38,0.89
2016-Q1,FCC_E044,contractor,21.8,administrative,Office_of_Media_Relations,5,optimization,6,4,45.2,1,6.03,8.16,8.32,8.5,1.94,8,3,1,0,0,0,2,5.61,9.4,6.85,6.89,6.88,4.86,0,6.7,7.39,0.47
2016-Q1,FCC_E045,federal_employee,17.0,IT_staff,Office_of_Strategic_Planning,0,optimization,5,5,45.2,1,8.88,9.49,7.75,8.52,4.0,1,2,0,0,1,0,2,8.95,4.86,5.01,5.76,8.92,5.01,0,6.98,6.8,0.31
2016-Q1,FCC_E046,contractor,17.6,field_operations,Public_Safety,2,optimization,5,5,45.2,1,8.23,5.87,8.61,8.96,1.75,4,3,1,0,0,1,1,8.69,7.35,6.57,5.23,6.15,7.52,1,6.68,5.31,0.08
2016-Q1,FCC_E047,federal_employee,23.7,program_staff,Public_Safety,5,optimization,5,5,45.2,1,8.42,6.17,7.74,9.26,2.7,7,1,0,1,0,0,4,7.4,6.04,6.89,6.0,5.73,7.56,0,7.15,5.93,0.11
2016-Q1,FCC_E048,federal_employee,16.6,policy_analyst,Office_of_Workplace_Diversity,4,optimization,5,4,45.2,1,5.61,7.96,5.75,8.26,5.95,6,2,1,0,1,0,2,9.04,6.21,6.48,7.96,6.72,6.16,1,6.43,5.75,0.17
2016-Q1,FCC_E049,federal_employee,13.6,IT_staff,Office_of_General_Counsel,5,optimization,5,4,45.2,1,6.88,8.5,6.79,7.76,4.32,4,0,0,0,0,0,1,6.61,8.23,6.31,7.38,6.7,6.52,1,7.16,5.27,0.01
2016-Q1,FCC_E050,federal_employee,19.5,program_staff,Wireline_Competition,9,optimization,6,6,45.2,1,5.67,8.98,5.27,6.98,5.93,6,0,1,1,1,1,2,4.49,9.49,6.48,5.88,6.76,4.9,0,6.07,7.83,0.6
2016-Q1,FCC_E051,contractor,14.7,IT_staff,Wireless_Telecommunications,6,optimization,5,5,45.2,1,6.49,7.45,5.97,8.24,5.08,6,1,0,0,0,0,3,8.56,7.17,7.48,6.16,7.41,6.49,1,8.79,5.66,0.39
2016-Q1,FCC_E052,contractor,14.2,policy_analyst,Office_of_Chief_Information_Officer,3,optimization,5,5,45.2,1,7.24,8.2,8.5,8.38,2.47,12,1,0,1,0,0,0,7.8,3.89,7.33,6.26,5.88,5.87,1,8.88,5.78,0.22
2016-Q1,FCC_E053,contractor,22.4,policy_analyst,Wireless_Telecommunications,7,optimization,5,5,45.2,1,7.43,7.55,6.41,8.62,4.86,6,3,1,0,0,0,2,4.15,5.98,4.45,7.8,8.31,7.22,0,7.09,8.17,0.38
2016-Q1,FCC_E054,contractor,14.5,program_staff,Enforcement_Bureau,8,optimization,5,5,45.2,1,7.5,8.8,5.23,6.18,5.43,5,1,0,1,1,0,4,3.37,6.94,6.42,4.66,6.08,6.87,1,6.23,6.1,0.07
2016-Q1,FCC_E055,federal_employee,1.0,field_operations,Office_of_Communications,1,optimization,5,5,45.2,1,5.43,7.17,5.83,7.72,5.17,7,1,0,0,1,0,2,5.58,9.2,6.04,5.03,7.07,5.98,1,7.67,5.92,0.03
